"index","Date","Open","High","Low","Close","Adj.Close","Volume"
638,"2023-01-03",33148.898438,33387.519531,32850.570313,33136.371094,33136.371094,355930000
639,"2023-01-04",33165.140625,33409.101563,33033.480469,33269.769531,33269.769531,379400000
640,"2023-01-05",33191.71875,33191.71875,32812.328125,32930.078125,32930.078125,337920000
641,"2023-01-06",33055.300781,33710.660156,32997.390625,33630.609375,33630.609375,360740000
642,"2023-01-09",33664.390625,33935.109375,33487.660156,33517.648438,33517.648438,327840000
643,"2023-01-10",33516.429688,33726.539063,33421.800781,33704.101563,33704.101563,268260000
644,"2023-01-11",33754.03125,33974.691406,33711.039063,33973.011719,33973.011719,301650000
645,"2023-01-12",34047.859375,34292.671875,33792.101563,34189.96875,34189.96875,308190000
646,"2023-01-13",34075.308594,34342.320313,33915.488281,34302.609375,34302.609375,274110000
647,"2023-01-17",34222.320313,34269.96875,33860.671875,33910.851563,33910.851563,353050000
648,"2023-01-18",33948.488281,34016.53125,33269.898438,33296.960938,33296.960938,351670000
649,"2023-01-19",33171.351563,33227.488281,32982.050781,33044.558594,33044.558594,319770000
650,"2023-01-20",33073.460938,33381.949219,32948.929688,33375.488281,33375.488281,367330000
651,"2023-01-23",33439.558594,33782.878906,33316.25,33629.558594,33629.558594,355220000
652,"2023-01-24",33444.71875,33782.921875,33310.558594,33733.960938,33733.960938,299310000
653,"2023-01-25",33538.359375,33773.089844,33273.210938,33743.839844,33743.839844,341720000
654,"2023-01-26",33771.660156,33953.789063,33635.601563,33949.410156,33949.410156,327000000
655,"2023-01-27",33952.929688,34164.328125,33830.851563,33978.078125,33978.078125,441260000
656,"2023-01-30",33909.210938,34055.289063,33695.179688,33717.089844,33717.089844,343920000
657,"2023-01-31",33803.558594,34095.230469,33664.910156,34086.039063,34086.039063,360240000
658,"2023-02-01",34039.601563,34334.699219,33581.421875,34092.960938,34092.960938,370120000
659,"2023-02-02",34129.300781,34145.140625,33814.78125,34053.941406,34053.941406,429910000
660,"2023-02-03",33926.300781,34179.578125,33813.859375,33926.011719,33926.011719,425150000
661,"2023-02-06",33874.441406,33962.839844,33683.578125,33891.019531,33891.019531,296400000
662,"2023-02-07",33769.78125,34240,33634.101563,34156.691406,34156.691406,361620000
663,"2023-02-08",34132.898438,34161.648438,33899.789063,33949.011719,33949.011719,324090000
664,"2023-02-09",34105.609375,34252.570313,33607.128906,33699.878906,33699.878906,347520000
665,"2023-02-10",33671.539063,33897.308594,33591.988281,33869.269531,33869.269531,288150000
666,"2023-02-13",33887.390625,34249.601563,33887.390625,34245.929688,34245.929688,302600000
667,"2023-02-14",34194.089844,34331.46875,33827.449219,34089.269531,34089.269531,288820000
668,"2023-02-15",34008.628906,34130.488281,33833.101563,34128.050781,34128.050781,267530000
669,"2023-02-16",33992.089844,34041.160156,33686.589844,33696.851563,33696.851563,317530000
670,"2023-02-17",33677.011719,33846.640625,33517.730469,33826.691406,33826.691406,302900000
671,"2023-02-21",33699.691406,33699.691406,33115.738281,33129.589844,33129.589844,348320000
672,"2023-02-22",33169.328125,33245.96875,32948.269531,33045.089844,33045.089844,321910000
673,"2023-02-23",33175.390625,33272.398438,32795.671875,33153.910156,33153.910156,288120000
674,"2023-02-24",32999.191406,32999.191406,32643.480469,32816.921875,32816.921875,277120000
675,"2023-02-27",32906.160156,33189.28125,32814.179688,32889.089844,32889.089844,243660000
676,"2023-02-28",32873.46875,32873.46875,32636.429688,32656.699219,32656.699219,303760000
677,"2023-03-01",32656.369141,32746.150391,32500.710938,32661.839844,32661.839844,292810000
678,"2023-03-02",32780.96875,33083.449219,32665.849609,33003.570313,33003.570313,317450000
679,"2023-03-03",33076.328125,33405.820313,33008.410156,33390.96875,33390.96875,300050000
680,"2023-03-06",33425.320313,33572.21875,33383.46875,33431.441406,33431.441406,329190000
681,"2023-03-07",33428.308594,33453.25,32838.210938,32856.460938,32856.460938,299400000
682,"2023-03-08",32872.078125,32903.441406,32612.699219,32798.398438,32798.398438,242750000
683,"2023-03-09",32876.828125,32990.460938,32190.599609,32254.859375,32254.859375,315860000
684,"2023-03-10",32185.140625,32422.099609,31783.410156,31909.640625,31909.640625,397790000
685,"2023-03-13",31819.929688,32240.349609,31624.869141,31819.140625,31819.140625,429090000
686,"2023-03-14",32055.289063,32306.589844,31805.400391,32155.400391,32155.400391,391760000
687,"2023-03-15",31759.869141,31906.470703,31429.820313,31874.570313,31874.570313,420910000
688,"2023-03-16",31827.650391,32281.609375,31571.460938,32246.550781,32246.550781,440940000
689,"2023-03-17",32217.320313,32217.320313,31728.699219,31861.980469,31861.980469,712100000
690,"2023-03-20",31872.330078,32280.070313,31872.330078,32244.580078,32244.580078,357210000
691,"2023-03-21",32420.710938,32593.679688,32346.119141,32560.599609,32560.599609,363190000
692,"2023-03-22",32570.189453,32761.890625,32020.460938,32030.109375,32030.109375,325990000
693,"2023-03-23",32101.490234,32511.490234,31864.740234,32105.25,32105.25,335430000
694,"2023-03-24",32038.220703,32257.240234,31805.179688,32237.529297,32237.529297,317070000
695,"2023-03-27",32276.720703,32564,32276.720703,32432.080078,32432.080078,291560000
696,"2023-03-28",32434.849609,32551.009766,32295.5,32394.25,32394.25,248560000
697,"2023-03-29",32566.539063,32728.039063,32539.939453,32717.599609,32717.599609,314110000
698,"2023-03-30",32807.429688,32905.800781,32682.869141,32859.03125,32859.03125,283380000
699,"2023-03-31",32901.960938,33291,32901.960938,33274.148438,33274.148438,353740000
700,"2023-04-03",33245.78125,33632.898438,33245.78125,33601.148438,33601.148438,311890000
701,"2023-04-04",33594.789063,33634.71875,33275.621094,33402.378906,33402.378906,283360000
702,"2023-04-05",33394.601563,33543.839844,33376.269531,33482.71875,33482.71875,286660000
703,"2023-04-06",33420.960938,33525.960938,33325.371094,33485.289063,33485.289063,258680000
704,"2023-04-10",33425.25,33590.238281,33343.429688,33586.519531,33586.519531,232920000
705,"2023-04-11",33586.75,33781.289063,33586.75,33684.789063,33684.789063,241430000
706,"2023-04-12",33764.210938,33895.429688,33593.320313,33646.5,33646.5,260300000
707,"2023-04-13",33668.96875,34054.988281,33605.171875,34029.691406,34029.691406,277230000
708,"2023-04-14",33981.710938,34082.941406,33730.851563,33886.46875,33886.46875,276720000
709,"2023-04-17",33930.460938,33991.230469,33796.910156,33987.179688,33987.179688,234530000
710,"2023-04-18",33965.160156,34018.621094,33791.890625,33976.628906,33976.628906,253570000
711,"2023-04-19",33889.828125,33957.980469,33814.648438,33897.011719,33897.011719,251490000
712,"2023-04-20",33740.601563,33875.390625,33677.738281,33786.621094,33786.621094,307910000
713,"2023-04-21",33793.601563,33858.828125,33688.570313,33808.960938,33808.960938,291080000
714,"2023-04-24",33805.039063,33891.148438,33726.089844,33875.398438,33875.398438,252020000
715,"2023-04-25",33828.339844,33875.488281,33525.390625,33530.828125,33530.828125,297880000
716,"2023-04-26",33596.339844,33645.828125,33235.851563,33301.871094,33301.871094,321170000
717,"2023-04-27",33381.660156,33859.75,33374.648438,33826.160156,33826.160156,343240000
718,"2023-04-28",33797.429688,34104.558594,33728.398438,34098.160156,34098.160156,354310000
719,"2023-05-01",34116.808594,34257.828125,34030.140625,34051.699219,34051.699219,244190000
720,"2023-05-02",34017.621094,34017.75,33436.660156,33684.53125,33684.53125,274460000
721,"2023-05-03",33726.640625,33811.839844,33396.050781,33414.238281,33414.238281,286900000
722,"2023-05-04",33347.78125,33354.859375,32937.5,33127.738281,33127.738281,305160000
723,"2023-05-05",33248.550781,33748.429688,33248.550781,33674.378906,33674.378906,316350000
724,"2023-05-08",33715.148438,33747.488281,33509.230469,33618.691406,33618.691406,225680000
725,"2023-05-09",33589.851563,33656.398438,33509.71875,33561.808594,33561.808594,232940000
726,"2023-05-10",33707.199219,33772.089844,33239.449219,33531.328125,33531.328125,271180000
727,"2023-05-11",33383.890625,33389.878906,33127.699219,33309.511719,33309.511719,298000000
728,"2023-05-12",33370.578125,33406.398438,33110.609375,33300.621094,33300.621094,227570000
729,"2023-05-15",33321.210938,33400.300781,33161.929688,33348.601563,33348.601563,224020000
730,"2023-05-16",33275.371094,33290.851563,33006.191406,33012.140625,33012.140625,246680000
731,"2023-05-17",33092.480469,33472.378906,33050.410156,33420.769531,33420.769531,307130000
732,"2023-05-18",33374.558594,33579.910156,33212.089844,33535.910156,33535.910156,333070000
733,"2023-05-19",33582.949219,33652.898438,33336.660156,33426.628906,33426.628906,315210000
734,"2023-05-22",33408.539063,33512.300781,33207.851563,33286.578125,33286.578125,268900000
735,"2023-05-23",33190.601563,33310.171875,33013.289063,33055.511719,33055.511719,291550000
736,"2023-05-24",33021.761719,33031.75,32752.439453,32799.921875,32799.921875,246180000
737,"2023-05-25",32854.261719,32870.429688,32586.560547,32764.650391,32764.650391,364670000
738,"2023-05-26",32795.5,33162.058594,32795.5,33093.339844,33093.339844,330290000
739,"2023-05-30",33103.648438,33132.699219,32893.96875,33042.78125,33042.78125,322700000
740,"2023-05-31",32948.710938,32984.828125,32739.730469,32908.269531,32908.269531,689990000
741,"2023-06-01",32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
742,"2023-06-02",33187.578125,33805,33187.578125,33762.761719,33762.761719,383590000
743,"2023-06-05",33771.128906,33804.21875,33552.789063,33562.859375,33562.859375,367170000
744,"2023-06-06",33547.671875,33631.25,33399.691406,33573.28125,33573.28125,294070000
745,"2023-06-07",33562.46875,33708.78125,33546.109375,33665.019531,33665.019531,347400000
746,"2023-06-08",33656.980469,33873.808594,33630.039063,33833.609375,33833.609375,269160000
747,"2023-06-09",33852.441406,33975.320313,33787.160156,33876.78125,33876.78125,262310000
748,"2023-06-12",33906.800781,34077.839844,33878.460938,34066.328125,34066.328125,308130000
749,"2023-06-13",34111.078125,34310.28125,34107.980469,34212.121094,34212.121094,308790000
750,"2023-06-14",34044.699219,34151.421875,33783.550781,33979.328125,33979.328125,354910000
751,"2023-06-15",33945.980469,34488.980469,33945.980469,34408.058594,34408.058594,361400000
752,"2023-06-16",34464.019531,34588.679688,34285.691406,34299.121094,34299.121094,595230000
753,"2023-06-20",34206.660156,34206.660156,33915.929688,34053.871094,34053.871094,334810000
754,"2023-06-21",33990.558594,34097.929688,33876.171875,33951.519531,33951.519531,323690000
755,"2023-06-22",33900.46875,34003.558594,33835.390625,33946.710938,33946.710938,275600000
