"","data","rendimento giornaliero"
"553",2022-09-21,-0.0168425714660783
"554",2022-09-22,-0.0034878787582906
"555",2022-09-23,-0.0161102931218533
"556",2022-09-26,-0.0109586434546332
"557",2022-09-27,-0.00425206383881393
"558",2022-09-28,0.0187537525359584
"559",2022-09-29,-0.0157244212309833
"560",2022-09-30,-0.0168475941730275
"561",2022-10-03,0.0261887048847891
"562",2022-10-04,0.0287350753641627
"563",2022-10-05,-0.00143946727617694
"564",2022-10-06,-0.0114436608538943
"565",2022-10-07,-0.0208149935201571
"566",2022-10-10,-0.0031379153938371
"567",2022-10-11,0.00123933697723392
"568",2022-10-12,-0.000970446858884617
"569",2022-10-13,0.0283137497819748
"570",2022-10-14,-0.0138267332311882
"571",2022-10-17,0.018342666468648
"572",2022-10-18,0.011404839073159
"573",2022-10-19,-0.00331249020113389
"574",2022-10-20,-0.00295574930682164
"575",2022-10-21,0.0246179124026217
"576",2022-10-24,0.0137490681500229
"577",2022-10-25,0.0108459884599996
"578",2022-10-26,7.5211734763978e-05
"579",2022-10-27,0.00609892597586475
"580",2022-10-28,0.0260221312801718
"581",2022-10-31,-0.00402242807566902
"582",2022-11-01,-0.00242682987860208
"583",2022-11-02,-0.0154413050171053
"584",2022-11-03,-0.0044868426219857
"585",2022-11-04,0.0125038480418511
"586",2022-11-07,0.0132425857427445
"587",2022-11-08,0.0103023130959662
"588",2022-11-09,-0.0197059942120815
"589",2022-11-10,0.0362304474565954
"590",2022-11-11,0.000999210847610792
"591",2022-11-14,-0.00626302333767212
"592",2022-11-15,0.00166596213926526
"593",2022-11-16,-0.00116570058802483
"594",2022-11-17,-0.000223493866593094
"595",2022-11-18,0.00594182852273288
"596",2022-11-21,-0.001353655351058
"597",2022-11-22,0.0117887735122613
"598",2022-11-23,0.00284736588066325
"599",2022-11-25,0.00448625140368487
"600",2022-11-28,-0.0145513674731584
"601",2022-11-29,8.93908989587992e-05
"602",2022-11-30,0.0217799120154484
"603",2022-12-01,-0.00575312405922367
"604",2022-12-02,0.00100802021732893
"605",2022-12-05,-0.0140362604596327
"606",2022-12-06,-0.0101877128280828
"607",2022-12-07,4.66028299076467e-05
"608",2022-12-08,0.00546364856565718
"609",2022-12-09,-0.00907852372937888
"610",2022-12-12,0.0156469792815935
"611",2022-12-13,0.00309475849887115
"612",2022-12-14,-0.00418435225839292
"613",2022-12-15,-0.0224029102009983
"614",2022-12-16,-0.00829520390134942
"615",2022-12-19,-0.00490695746048587
"616",2022-12-20,0.0028006660712813
"617",2022-12-21,0.0160800293021696
"618",2022-12-22,-0.0106238955395836
"619",2022-12-23,0.00528639942021079
"620",2022-12-27,0.00113932084934392
"621",2022-12-28,-0.0110182035511364
"622",2022-12-29,0.0103812774609879
"623",2022-12-30,-0.00223723773270506
"624",2023-01-03,-0.000327472720230756
"625",2023-01-04,0.0040244194314761
"626",2023-01-05,-0.0102513158437408
"627",2023-01-06,0.0210560896536197
"628",2023-01-09,-0.00343032702720026
"629",2023-01-10,0.00554414946577221
"630",2023-01-11,0.0080229421970765
"631",2023-01-12,0.00643711064644343
"632",2023-01-13,0.00331559138564697
"633",2023-01-17,-0.0114582676241845
"634",2023-01-18,-0.0178963243958755
"635",2023-01-19,-0.00744311429428655
"636",2023-01-20,0.00993873547847799
"637",2023-01-23,0.0076887186214718
"638",2023-01-24,0.00312811435509181
"639",2023-01-25,0.000293756635918733
"640",2023-01-26,0.00609386820533219
"641",2023-01-27,0.000849576371051304
"642",2023-01-30,-0.00768756452028881
"643",2023-01-31,0.0108584487222229
"644",2023-02-01,0.000205292776809199
"645",2023-02-02,-0.00114473646902417
"646",2023-02-03,-0.00375237830567558
"647",2023-02-06,-0.00102755177683598
"648",2023-02-07,0.0078309197438381
"649",2023-02-08,-0.00612786779134904
"650",2023-02-09,-0.00729382158355774
"651",2023-02-10,0.00498955982583724
"652",2023-02-13,0.0111768994200432
"653",2023-02-14,-0.00462543654378521
"654",2023-02-15,0.00113243384990039
"655",2023-02-16,-0.0126491187383138
"656",2023-02-17,0.00380449044198818
"657",2023-02-21,-0.020687439023693
"658",2023-02-22,-0.00249802734136191
"659",2023-02-23,0.00328468636383388
"660",2023-02-24,-0.01019783219204
"661",2023-02-27,0.00217675588370808
"662",2023-02-28,-0.00708142664583784
"663",2023-03-01,0.000156301832138958
"664",2023-03-02,0.0104643297446662
"665",2023-03-03,0.0118608883899469
"666",2023-03-06,0.00122631144497891
"667",2023-03-07,-0.0172196402058566
"668",2023-03-08,-0.00173676328504279
"669",2023-03-09,-0.0165428365527758
"670",2023-03-10,-0.0105254758293329
"671",2023-03-13,-0.00280577878042601
"672",2023-03-14,0.0105378738028329
"673",2023-03-15,-0.00882582220901823
"674",2023-03-16,0.0115682113572473
"675",2023-03-17,-0.0120651136069796
"676",2023-03-20,0.0118648227402179
"677",2023-03-21,0.00991838945188834
"678",2023-03-22,-0.0164520745104057
"679",2023-03-23,0.00230771625529987
"680",2023-03-24,0.00412984218852674
"681",2023-03-27,0.00605978090810687
"682",2023-03-28,-0.00117347944538416
"683",2023-03-29,0.00997005459478197
"684",2023-03-30,0.00436594892612112
"685",2023-03-31,0.0126878864269066
"686",2023-04-03,0.00995160196635438
"687",2023-04-04,-0.005973692531016
"688",2023-04-05,0.00239098506255651
"689",2023-04-06,7.69499982989185e-05
"690",2023-04-10,0.00302336464239486
"691",2023-04-11,0.00293470759099949
"692",2023-04-12,-0.00114001282462912
"693",2023-04-13,0.0113757994827672
"694",2023-04-14,-0.00425668809534418
"695",2023-04-17,0.00295950194782664
"696",2023-04-18,-0.000311356786032727
"697",2023-04-19,-0.00234256527699199
"698",2023-04-20,-0.00324901641376511
"699",2023-04-21,0.000659050543605077
"700",2023-04-24,0.00196638485438244
"701",2023-04-25,-0.0101916859743747
"702",2023-04-26,-0.00675879964686006
"703",2023-04-27,0.0156360308205181
"704",2023-04-28,0.00816770923268051
"705",2023-05-01,-0.00137352087218079
"706",2023-05-02,-0.0107679700992722
"707",2023-05-03,-0.0079377233794308
"708",2023-05-04,-0.00850538776608328
"709",2023-05-05,0.0163595117866515
"710",2023-05-08,-0.00168099311602986
"711",2023-05-09,-0.0016892015190178
"712",2023-05-10,-0.000906652452110673
"713",2023-05-11,-0.00660919108035355
"714",2023-05-12,-0.000265143837036726
